row_id,noisy,prediction,clean,cer_noisy,cer_prediction,cer_improvement,wer_noisy,wer_prediction,wer_improvement,noisy_len,prediction_len,clean_len
510,اوقراينالى مكايب عالي طلبەس. «اوقزابينستاغروماقدى» نامندەكی جمعیت اطرافيدة طوپلارنمسصلردر.,اوقراينالى مكايب عالي طلبەسندەکی جمعیت اطرافيده طوپلارنمسلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.14444444444444443,0.36666666666666664,-0.2222222222222222,0.8,0.8,0.0,90,62,90
681,چونکه اونلر خالص پولونياليلر طرقندن اولیعی قر زمان ای له پ ولونياليلشمش الاب کندی عرقداشلزثطجه حی انواع تضكيقىت وتعيباته معروض قلنوردی.,چونکه اونلر خالص پولونياليلر طرقندن اولیعی قرزمان ایله پولونياليلر طرقندن اولیعی قرزمان ایله پولونياليلشمش الاب کندی عرقداشلرنجه حی انواع تضكيقات وتعيباته معروض قلنوردی.,چونکه اونلر خالص پولونياليلر طرقندن اولدیغی قدر زمان ایله پولونياليلشمش اولان کندی عرقداشلرنجه دحی انواع تضييقات وتعذيباته معروض قيلينوردی.,0.11510791366906475,0.3237410071942446,-0.20863309352517984,0.631578947368421,0.631578947368421,0.0,135,169,139
200,روسيەنك يقين بر آتیدة پارچةلنمسنی شدتله آرزو ای دن بر چوق اوقرا ناليلر كدرك ١٨٦٣ سنەسدەکی پولونیا اختلالتة وكرك ر وساختلا لكاز فرقه لرينک ترتيبىت وتشكيلاننه فعلاً اشثراك ايديلر.,روسيەنك يقين بر آتیده پارچه لنمسنی شدتله آرزو ایدن بر چوق اوقرايناليلر كدرك ١٨٦٣ سنەسدەکی پولونیا اختلالته وكرك روس اختلالته وكرك روس اختلالته وكرك روس اختلالياز فرقه لرينك ترتيبيت وتشكيلاننه فعلاً اشثراك ايديلر.,روسيەنك يقين بر آتیده پارچه لنمسنی شدتله آرزو ایدن بر چوق اوقرايناليلر كرك ١٨٦٣ سنەسندەکی پولونیا اختلالته وكرك روس اختلالكار فرقه لرينك ترتيبات وتشكيلاتنه فعلاً اشتراك ايلديلر.,0.096045197740113,0.23728813559322035,-0.14124293785310735,0.6666666666666666,0.48148148148148145,0.18518518518518517,177,212,177
393,دونزوف - آ. زوف هـ. دورو سەنقو - م. مەلەنەفسکی زيز 250تک ل اإطار,دونروف - آزوفهـ. دوروسەنقو - مآمەلەنەفسکی زير 250تكل اطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.12698412698412698,0.23809523809523808,-0.1111111111111111,0.5,0.8333333333333334,-0.33333333333333337,64,57,63
398,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفکی مزز 250بك لاإطار,دونروف - آزوفهـ. دوروشەنقو - مرمەلەنەفکی مزز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.047619047619047616,0.14285714285714285,-0.09523809523809523,0.16666666666666666,0.5833333333333334,-0.41666666666666674,61,57,63
394,دونزوف - آ. زوف هـ. دووشەنقو - م. ملەنەفسكی مركز 250بك لاطر,دونروف - آزوفهـ. دووشەنقو - مشملەنەفسكی مركز 250بك لاطر,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.1746031746031746,-0.09523809523809523,0.25,0.6666666666666666,-0.41666666666666663,59,55,63
397,دوزوف - آ. زوف هـ. دوروشەيقو - م. مەلەنەفسكی مركز 250ب لاإطا ر,دوروف - آزوفهـ. دوروشەيقو - مرمەلەنەفسكی مركز 250بلاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.1746031746031746,-0.09523809523809523,0.5,0.75,-0.25,62,56,63
386,دونزوق - ا. زوف هـ. دوروسەنقو - م. مەلەثەفسکی مرفكز 250بك لاإطار,دونروق - ازوفهـ. دوروسەنقو - مامەلەتەفسکی مرفكز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.1746031746031746,-0.09523809523809523,0.4166666666666667,0.6666666666666666,-0.24999999999999994,64,60,63
399,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مزكز 250بك لاإطظار,دونروف - آزوفهـ. دوروشەنقو - مرمەلەنەفسکی مزكز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.031746031746031744,0.1111111111111111,-0.07936507936507936,0.16666666666666666,0.5833333333333334,-0.41666666666666674,64,59,63
391,دنزوف - آ. زوف هـ. دروشەنقو - م. مەلەنخ ەفسکی مزكز 250بك لاإطار,دنروف - آزوفهـ. دروشەنقو - مرمەلەنخەفسکی مزكز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.15873015873015872,-0.07936507936507936,0.4166666666666667,0.6666666666666666,-0.24999999999999994,63,58,63
726,و ازاضی داخلنده١٨٩٧ ذه تقریباً اون آلتی ميليسونى نففوس بولنمقده ایدی يه اون بر میلیونی اوقراينليضدر ديمك ك اوقزاينةالکلر او طرفدة عموم نفوسك يوزده آلتمش سکسزینی تشکیل ايدييورلر.,و ازاضی داخلنده ١٨٩٧ ده تقریباً اون آلتی ميليسونى نفقوس بولنمقده ایدی يه اون بر میلیونی اوقرايناليلر او طرفده عموم نفوسك يورده آلتمش سکسزینی تشکیل ايدييورلر.,بو اراضی داخلنده ١٨٩٧ ده تقریباً اون آلتی ميليونى نفوس بولنمقده ایدی که اون بر میلیونی اوقرايناليدر. ديمك كه اوقرايناليلر او طرفده عموم نفوسك يوزده آلتمش سکسزینی تشکیل ايدييورلر.,0.08426966292134831,0.15730337078651685,-0.07303370786516854,0.41379310344827586,0.3103448275862069,0.10344827586206895,177,157,178
381,دوثزوف - آ. زوف هـ. دوروشەنقو - م. مەلەن ەفسکی مركز 250بك لاإطىر,دوروف - آزوفهـ. دوروشەنقو - مرمەلەنەفسکی مركز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.047619047619047616,0.1111111111111111,-0.06349206349206349,0.3333333333333333,0.5,-0.16666666666666669,64,58,63
383,دونروف - آ. زو هـ. دوروشەنقو - م.ى مەلنەفسکی مركز 250بك لاإطار,دونروف - آزوهـ. دوروشەنقو - مامەلنەفسکی مركز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.06349206349206349,0.12698412698412698,-0.06349206349206349,0.3333333333333333,0.5,-0.16666666666666669,62,57,63
385,دونزوف آ. زوقهـ. دورشەنقو - م. مەلەنەسکی مركز 250بك لاإطار,دونزوف آزوقهـ. دورشەنقو - مرمەلەنەسکی مركز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.09523809523809523,0.15873015873015872,-0.06349206349206349,0.4166666666666667,0.5833333333333334,-0.16666666666666669,58,55,63
382,دونز وف - آ. زوف ـ. دروشەنقو - م. مەلەنەفسکی مركر 250نك لاإطار,دونزوف - آزوفـ. دروشەنقو - مرمەلەنەفسکی مركر 250نك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.14285714285714285,-0.06349206349206349,0.5,0.6666666666666666,-0.16666666666666663,62,57,63
388,دورنروف - آ. زوف ةـي. دوروشەنقو - م مەلەنەفسکی مكز 250بك لاإطار,دورنروف - آروف هـي. دوروشەنقو - ممەلەنەفسکی مكز 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.09523809523809523,0.14285714285714285,-0.047619047619047616,0.3333333333333333,0.5833333333333334,-0.25000000000000006,63,60,63
387,دونروف - ا زوف هـ. دوروشەنقو - م. مەلقە نەقسيی مرك 250بك لاإطار,دونروف - ازوفهـ. دوروشەنقو - مامەلقەنەقسيی مرك 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.12698412698412698,0.1746031746031746,-0.047619047619047616,0.4166666666666667,0.5833333333333334,-0.16666666666666669,63,59,63
514,اوقراينالى مكاتب عالي طلةبەسی. «اوقرابينستا غرومادا» نامندەکی خمعیت اطرافنده طوپلانمشله ردر.,اوقراينالى مكاتب عالي طلهبەسی. «اوقراينا غرومادا» نامندەکی خمعیت اطرافنده طوپلانمشله ردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.05555555555555555,0.08888888888888889,-0.03333333333333334,0.5,0.6,-0.09999999999999998,92,89,90
389,دونزوف - .زوف هـ. ذقوروشەنقو - م. مەلەنە فسکی مركزق 250بك لاإطار,دونروف - .زوفهـ. دقوروشەنقو - مرمەلەنەفسکی مركزق 250بك لاإطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.09523809523809523,0.12698412698412698,-0.031746031746031744,0.5,0.6666666666666666,-0.16666666666666663,64,61,63
396,دونزوف - آ.زخوف هـ. دورةوشەنقو - م. مە لەنەفسکی مركز 250بك لاطار,دونروف - آرخوف هـ. دوروشەنقو - مرمەلەنەفسکی مركز 250بك لاطار,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.07936507936507936,0.1111111111111111,-0.031746031746031744,0.5,0.5,0.0,64,60,63
558,حالبوکه روسیەده متمکن اشلان اوتز مليون اوقراينالى غالیچاەكی قرداشلرينك تأتير و تفوذى آلتنده ندی منافعمليه وسياسەلرغينى بحق محاكمه وتقدير يدەجك بر,حال بوکه روسیەده متمکن اشلان اوترمليون اوقراينالى غالیچاەکی قرداشلرينك تأتير و تفوذى آلتنده ندی منافعمليه وسياسەلرينى بحق محاكمه وتقدير يدەجك بر.,حالبوكه روسیەده متمکن اولان اوتوز مليون اوقراينالى غالیچادەكی قرداشلرينك تأثير و نفوذى آلتنده کندی منافع مليه وسياسەلرينى بحق محاكمه وتقدير ايدەجك بر,0.06711409395973154,0.09395973154362416,-0.02684563758389262,0.5,0.5909090909090909,-0.09090909090909094,145,145,149
99,هرى شيئك قيمتى اساسلی بر صورندەده کیشدی.,هرى سيئك قيمتى اساسلی بر صورندەده کیشدی.,هر شيئك قيمتى اساسلی بر صورندەده کیشدی.,0.02564102564102564,0.05128205128205128,-0.02564102564102564,0.14285714285714285,0.2857142857142857,-0.14285714285714285,40,40,39
525,بوهرکت تنويره وتمديينيه اون بدنجی عصر ده ىو قرايناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,بوهرکت تنويره وتمديينيه اون بدنجی عصر ده او قراينا قزاقلرينك قوه مسلحه سنه استاد ایدییوردی.,بو حرکت تنويريه وتمدينيه اون بدنجی عصر ده او قرايناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,0.05555555555555555,0.07777777777777778,-0.022222222222222227,0.35714285714285715,0.6428571428571429,-0.28571428571428575,89,91,90
531,بو حرکت تنويره وتدينيه اوت بدنجی عصر ده او قرايزناقزاقلرينك قوه مسلحه سنه اسيادایدییوردی.,بو حرکت تنويره وتدينيه اوتبدنجی عصر ده او قراينا قزاقلرينك قوه مسلحه سنه اسياد ایدییوردی.,بو حرکت تنويريه وتمدينيه اون بدنجی عصر ده او قرايناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,0.06666666666666667,0.08888888888888889,-0.022222222222222227,0.42857142857142855,0.6428571428571429,-0.21428571428571436,89,89,90
517,اوقراينالى مكاتب عاليه طلبەسی.«اوقرابينستا غرومادا» نامندەکیجمعیت اطرافنده طوپلا نمشلردر.,اوقراينالى مكاتب عاليه طلبەسی.«اوقراينا غرومادا» نامندەکی جمعیت اطرافنده طوپلا نمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.03333333333333333,0.05555555555555555,-0.02222222222222222,0.6,0.4,0.19999999999999996,89,87,90
357,بوتلر پك سريع بر صوريه ترقی اتمكدة وي بوىوك معاملات خاريه اجرا ایلمکدەدرلر. اوقراينا جماعت خادملرندن معلم (م .,بوتلر پك سريع بر صوريه ترقی اتمكده ويتواوك معاملات خاريه اجرا ایلمکدەدرلر. اوقراينا جماعت خادملرندن معلم (م.,بونلر پك سريع بر صورتده ترقی ايتمكده ويك بويوك معاملات تجاريه اجرا ایلمکدەدرلر. اوقراينا جماعت خادملرندن معلم (م .,0.07894736842105263,0.09649122807017543,-0.017543859649122806,0.3157894736842105,0.42105263157894735,-0.10526315789473684,110,108,114
155,بو نمايشلرینه، روس حكومتنك، بويو ملت شاعری (شەوچەنقو)نك يوزنجى سنۀ دوریەسی شنلکلرته مساعده ايتمه مسهندن ایلری كلمشدر.,بو نمايشلرینه، روس حكومتنك، بويوملت شاعری (شەوچەنقو)نك يوزنجى سنۀ دوریەسی سنلکلرته مساعده ايتمه مسهندن ایلری كلمشدر.,بو نمايشلرینه، روس حكومتنك، بويوك ملت شاعری (شەوچەنقو)نك يوزنجى سنۀ دوریەسی شنلکلرینه مساعده ايتمه مسندن ایلری کلمشدر.,0.0423728813559322,0.059322033898305086,-0.016949152542372885,0.23529411764705882,0.29411764705882354,-0.05882352941176472,117,116,118
414,مع افي پلوييانك غرب اوقراينا اوزرندەکی حاکمیتی وق سورمإدی.,مع افي پلوييانك غرب اوقراينا اوزرندەکی حاکمیتی وقراسورمدی.,مع مافيه پولونيانك غربى اوقراينا اوزرندەکی حاکمیتی چوق سورمدی.,0.11290322580645161,0.12903225806451613,-0.016129032258064516,0.5555555555555556,0.5555555555555556,0.0,58,58,62
390,دونوف - آ. زوف ةـ. ذوروشەنفو - م. مەلەنەسكیمركز 250بآك لاإطارز,دونوف - آروف هـ. دوروشەنفو - مشمەلەنەسكی مركز 250بك لاإطارز,دونزوف - آ. زوف هـ. دوروشەنقو - م. مەلەنەفسکی مركز 250بك لاإطار,0.14285714285714285,0.15873015873015872,-0.015873015873015872,0.5833333333333334,0.5833333333333334,0.0,62,59,63
783,بوجمعىتلره مترتب وظائف، قوق مليه وديانت اصليەنك محافظەسنه وانشافته خدم تواةالی اره ن نور معرف نشر ايلمك خصوصانندن عبات ثولیوردی.,بوجمعاتلره مترتب وظائف، قوق مليه وديانت اصليەنك محافظەسنه وانشافته خدم توالی اره نور معرف نشر ايلمك خصوصانندن عبات بولیوردی.,بوجمعيتلره مترتب وظائف، حقوق مليه وديانت اصليەنك محافظەسنه وانكشافته خدمت واهالی آره سنه نور معرفتی نشر ايلمك خصوصانندن عبات بولیوردی.,0.08955223880597014,0.1044776119402985,-0.01492537313432836,0.45,0.4,0.04999999999999999,128,124,134
120,بوتورکیه ایله اذوقرینلیلر آرد سنده سنه لرجەدوام ایدن بر ممادی محاربا دوره سی اولدى.,بوتورکیه ایله ادوقرینلیلر آردسنده سنه لرجەدوام ایدن بر ممادی محاربا دوره سی اولدى.,بوتورکیه ایله اوقراینالیلر آرد سنده سنه لرجەدوام ایدن بر متمادی محاربات دوره سی اولدى.,0.05813953488372093,0.06976744186046512,-0.011627906976744186,0.21428571428571427,0.35714285714285715,-0.14285714285714288,83,82,86
526,بو حرکتتنوكريه وتمدينکه اون بدنجی عصر ده او قريبازاقلرينك قوة مسلحه سنه ىستادایدییوزدی.,بو حرکتنوكريه وتمدينكه اون بدنجی عصر ده او قريبازاقلرينك قوه مسلحه سنه استاد ایدییوردی.,بو حرکت تنويريه وتمدينيه اون بدنجی عصر ده او قرايناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,0.08888888888888889,0.1,-0.011111111111111113,0.35714285714285715,0.5,-0.14285714285714285,87,87,90
504,اوقراينالى مكاتعاليه طلبەسی. «اوقرابينستا غرومادا» نامندەک ی جمعیت ىطرافدها طوپلانمشلرر.,اوقراينالى مكاتعاليه طلبەسی. «اوقراينا غرومادا» نامندەکی جمعیت اطرافده طوپلانمشلر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.07777777777777778,0.08888888888888889,-0.011111111111111113,0.6,0.5,0.09999999999999998,88,82,90
516,اوقراينالا مكاتب عايه طلبەسی. اوقابينستا غرومادا» نامندەکی جمعیت اظرافنده طوپلانمشلردجر.,اوقراينالا مكاتب عايه طلبەسی. اوقراينا غرومادا» نامندەکی جمعیت اظرافنده طوپلانمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.06666666666666667,0.07777777777777778,-0.011111111111111113,0.5,0.4,0.09999999999999998,88,85,90
500,اوقراينالى مك اتب عاليه طلبەسی. «اوقرابىنستا غرومادا» نامندەکی جمعیت اطرفنده طوپلانمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقراينا غرومادا» نامندەکی جمعیت اطرفنده طوپلانمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.03333333333333333,0.044444444444444446,-0.011111111111111113,0.4,0.2,0.2,90,86,90
503,اضقراينالى مكاتب عاليه طلظبەسی. «اوقرابينستا غروماا» نامنذەکی جمعیت ارافيده طوپلانمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقراينا غروما» نامندەکی جمعیت ارافيده طوپلانمشلردر.,اوقراينالى مكاتب عاليه طلبەسی. «اوقرابينستا غرومادا» نامندەکی جمعیت اطرافنده طوپلانمشلردر.,0.06666666666666667,0.07777777777777778,-0.011111111111111113,0.5,0.3,0.2,89,84,90
533,بو حريت تويريه وتمدينيه اون بدنجی عصر دة او قرىيناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,بو حريت تويريه وتمدينيه اون بدنجی عصر ده او قراينا قزاقلرينك قوه مسلحه سنه استاد ایدییوردی.,بو حرکت تنويريه وتمدينيه اون بدنجی عصر ده او قرايناقزاقلرينك قوة مسلحه سنه استادایدییوردی.,0.044444444444444446,0.05555555555555555,-0.011111111111111106,0.2857142857142857,0.5,-0.2142857142857143,89,91,90
178,(مەلنیتسکی) پولونیا اردوسنی مطلق وقطعی بر انهزامه اوغراتەرق پولونالیلری اوقراینادن تمامیله طرد وتب عيدايلدي.,(مەلنیتسکی) پولونیا اردوسنی مطلق وقطعی بر انهزامه اوغراتەرق پولونالیلری اوقراینادن تمامیله طرده وتب عيد ايلدى.,(شمەلنیتسکی) پولونیا اردوسنی مطلق وقطعی بر انهزامه اوغراتەرق پولونیالیلری اوقراینادن تمامیله طرد وتبعيدايلدى.,0.03669724770642202,0.045871559633027525,-0.009174311926605505,0.3076923076923077,0.46153846153846156,-0.15384615384615385,108,110,109
67,١٩٢ سنەسنده او فرقه من اقصای يمين حزبي آبيريلەرق «اوقراينا ملت فرقەسی» نامیاه مستل بر پارتی صورتنده بشکل ایلدی.,١٩٢ سنەسنده او فرقه مناقصای يمين حزبي آبيريلەرق «اوقراينا ملت فرقەسی» نامیاه مستل بر پارتی صورتنده بشکل ایلدی.,١٩٠٢ سنەسنده او فرقه من اقصای يمين حزبي آبيريلەرق «اوقراينا ملت فرقەسی» نامیاه مستقل بر پارتی صورتنده تشکل ایلدی.,0.02654867256637168,0.035398230088495575,-0.008849557522123894,0.15789473684210525,0.2631578947368421,-0.10526315789473684,111,110,113
